label,Hf,Th,U,Y,Ti,Nb,Ta,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,REE,T (¡æ),Th/U,Hf/Y,Yb/Dy,EuN/EuN*,Ce/Nd,CeN/CeN*,¡÷FMQ,(EuN/EuN*)/Y
B,8495,453,627,,0.00,,,0.00,45.70,0.00,0.68,1.13,0.55,8.59,2.53,31.72,13.82,73.72,21.67,299.09,57.03,556 ,,0.72 ,,9.43 ,0.54 ,67.21 ,260.1 ,,
B,8289,417,624,,0.00,,,0.10,46.70,0.11,1.45,2.23,0.62,9.26,3.27,41.09,18.01,100.36,30.48,430.89,82.88,767 ,,0.67 ,,10.49 ,0.42 ,32.21 ,115.4 ,,
B,8033,294,503,,11.38,,,1.59,41.13,0.24,1.74,0.95,0.70,6.94,2.37,30.35,13.57,74.08,20.95,282.41,56.56,534 ,,0.58 ,,9.31 ,0.83 ,23.64 ,30.1 ,,
B,8511,532,726,,13.20,,,3.20,58.78,1.11,6.86,4.29,1.62,13.84,4.41,58.52,24.13,131.39,37.85,510.36,98.26,955 ,,0.73 ,,8.72 ,0.64 ,8.57 ,12.5 ,,
B,8430,815,784,,3.86,,,0.03,69.38,0.11,2.02,3.57,1.19,13.72,4.17,48.64,18.51,89.11,24.02,315.00,55.99,645 ,693 ,1.04 ,,6.48 ,0.52 ,34.35 ,141.4 ,4.73 ,
B,8138,281,501,,9.28,,,0.00,31.21,0.04,0.84,1.05,0.53,4.20,1.85,21.76,9.24,49.51,15.31,211.17,40.84,388 ,773 ,0.56 ,,9.70 ,0.77 ,37.15 ,108.2 ,5.91 ,
B,8667,292,496,,0.00,,,1.16,32.69,0.18,1.40,0.05,0.57,3.86,1.78,23.24,10.02,56.77,16.90,223.45,45.80,418 ,,0.59 ,,9.61 ,3.97 ,23.35 ,1.9 ,,
B,8484,455,622,,12.05,,,0.08,43.02,0.00,0.64,1.13,0.76,7.08,2.37,30.03,12.23,64.18,17.70,239.90,46.36,465 ,799 ,0.73 ,,7.99 ,0.82 ,67.22 ,276.4 ,10.07 ,
B,8381,323,514,,5.47,,,0.05,30.86,0.08,0.00,0.44,0.21,3.34,1.57,19.00,8.36,44.10,13.34,188.06,35.93,345 ,,0.63 ,,9.90 ,0.53 ,,,,
B,8087,565,718,,2.54,,,0.36,64.77,0.17,2.57,3.24,1.03,14.22,4.55,57.99,23.74,120.85,33.94,436.91,77.71,842 ,659 ,0.79 ,,7.53 ,0.46 ,25.20 ,74.0 ,1.25 ,
B,8252,383,590,,0.50,,,0.13,40.19,0.00,0.56,1.65,0.48,6.89,2.21,28.02,11.54,65.07,18.16,248.15,45.83,469 ,546 ,0.65 ,,8.86 ,0.44 ,71.77 ,492.5 ,4.28 ,
B,8325,331,546,,2.32,,,0.00,35.22,0.02,0.58,0.79,0.73,5.82,1.82,22.72,9.91,54.79,16.09,224.46,42.15,415 ,652 ,0.61 ,,9.88 ,1.04 ,60.72 ,192.6 ,4.62 ,
B,9746.07,235.65,582.78,1397.1,,3.47,1.063,0.2,21.7,0.5,4.9,5.98,0.778,23.03,8.74,109.05,44.3,216.22,52.1,562.15,106.62,1156 ,,0.40 ,6.98 ,5.15 ,0.20 ,4.43 ,12.6 ,,0.000145 
B,8673.82,409.46,849.6,2032.8,,5.04,1.653,0.419,35.95,0.846,7.82,7.1,1.88,32.13,12.12,154.12,63,305.05,73.01,795.96,154.4,1644 ,,0.48 ,4.27 ,5.16 ,0.38 ,4.60 ,9.7 ,,0.000187 
B,8540.78,180.78,316.07,1430.52,,2.11,0.458,0.275,15.68,0.252,3.16,5.78,1.82,28.22,10.14,121.47,47.02,216.7,49.74,522.28,101.75,1124 ,,0.57 ,5.97 ,4.30 ,0.44 ,4.96 ,21.1 ,,0.000305 
B,9843.79,71.8,182.89,644.71,,1.598,0.676,0.07 ,13.97,0.05 ,0.47,1.54,0342,8.63,3.51,48.41,20.51,105.17,25.66,282.56,56.33,909 ,,0.39 ,15.27 ,5.84 ,286.80 ,29.72 ,226.8 ,,0.444856 
B,11350.43,367.17,1023.64,1901.46,,6.53,2.305,3,42.67,3.14,20.19,10.54,1.56,31.58,11.15,140.52,58.25,289.85,70.48,770.26,151.1,1604 ,,0.36 ,5.97 ,5.48 ,0.26 ,2.11 ,2.6 ,,0.000137 
B,7353.45,91.08,144.39,915.12,,2.1,0.341,0.071,10.48,0.168,2.55,3.96,1388,19.22,6.61,78.45,30.18,141.55,32.44,345.11,67.17,2126 ,,0.63 ,8.04 ,4.40 ,486.39 ,4.11 ,14.9 ,,0.531509 
B,10329.11,672.9,146639,2657.65,,13.12,3,12.75,120.26,11.27,74.75,34.82,4.09,60.79,17.75,208.14,82.73,390.94,91.6,972.91,185.86,2269 ,,0.00 ,3.89 ,4.67 ,0.27 ,1.61 ,1.7 ,,0.000102 
B,10725.83,488.01,1453.18,2089.48,,9.2,2389,1.124,32.15,1.435,11.25,9.44,1.51,32.46,12.23,157.26,65.42,322.47,78.66,848.5,162.69,1737 ,,0.34 ,5.13 ,5.40 ,0.26 ,2.86 ,5.6 ,,0.000126 
B,10018.71,145.87,346.57,1104.65,,1031,1.649,0332,24.15,0.412,327,3.82,0.521,16.48,6.55,86.24,3626,177.12,42.33,450.66,86.87,5180 ,,0.42 ,9.07 ,5.23 ,0.20 ,0.07 ,0.0 ,,0.000182 
B,10865.4,193.96,603.78,105934,,5.99,2.039,0.965,28.77,1.58,12.43,7.42,0.653,17.42,6.15,7929,33.8,170.99,42.55,469 ,92.56,8814 ,,0.32 ,0.10 ,0.06 ,0.18 ,2.31 ,3.2 ,,0.000002 
B,9322.87,10539,187.24,898.6,,0.791,0355,0.07 ,12.34,0.11,1.71,3.4,0.999,1731,6.14,74.09,29.5,140.2,32.96,354.89,69.47,2457 ,,56.29 ,10.37 ,4.79 ,0.04 ,7.22 ,33.4 ,,0.000044 
B,8333.57,326.93,658.65,1724.42,,8.09,1.748,131,32.83,1.643,12.55,8.95,137,32.85,11.42,144.45,57.42,263.92,58.87,596.28,110.12,1599 ,,0.50 ,4.83 ,4.13 ,24.43 ,2.62 ,4.3 ,,0.014165 
B,10757.7,584.08,1218.27,1259.85,,626,2.383,0.76,33.31,0.628,4.43,3.72,0.625,17.89,7.03,93.99,39.84,198.04,47.95,524.76,102 ,1075 ,,0.48 ,8.54 ,5.58 ,0.23 ,7.52 ,14.7 ,,0.000186 
B,9181.14,120.35,264.51,1186.96,,337,0.975,0.122,16.99,0.104,1.5,3.17,0.697,18.4,7.56,96.19,39.06,184.07,42.53,437.69,81.45,930 ,,0.45 ,7.74 ,4.55 ,0.28 ,11.33 ,55.8 ,,0.000235 
A,9829.4,252.2,416.8,,2.76,,,0.58,34.07,0.26,1.71,2.82,1.25,14.33,4.45,51.39,18.54,85.04,19.73,214.2,50.67,499 ,678 ,0.61 ,,4.17 ,0.60 ,19.92 ,76.5 ,1.96 ,
A,10139.5,260.5,445.7,,2.23,,,0.12,29.50,0.17,1.76,4.63,1.64,15.97,5.14,51.78,19.20,84.93,20.20,219.1,50.77,505 ,661 ,0.58 ,,4.23 ,0.58 ,16.76 ,102.7 ,2.53 ,
A,9785.2,477.3,618.8,,5.43,,,2.77,57.89,1.04,6.29,5.55,2.73,26.71,8.30,92.78,31.05,133.5,28.27,276.0,57.62,731 ,737 ,0.77 ,,2.97 ,0.69 ,9.20 ,18.9 ,-1.60 ,
A,9548.7,153.5,316.2,,4.30,,,0.05 ,22.92,0.06,0.85,2.14,0.83,9.29,2.92,35.87,13.08,59.94,13.09,155.5,37.32,354 ,715 ,0.49 ,,4.34 ,0.57 ,26.96 ,158.1 ,5.79 ,
A,10513.8,248.0,535.9,,2.13,,,0.18,24.16,0.28,1.11,2.10,0.74,8.61,3.17,36.00,13.28,64.54,15.22,174.4,42.12,386 ,657 ,0.46 ,,4.84 ,0.53 ,21.77 ,95.9 ,2.16 ,
A,9173.2,123.6,283.3,,3.24,,,1.09,20.52,0.13,1.47,2.21,0.64,7.51,2.58,32.13,12.06,61.84,14.03,155.2,38.00,349 ,691.0,0.44 ,,4.83 ,0.48 ,13.96 ,48.9 ,0.68 ,
A,10690.0,160.9,351.7,,5.87,,,0.06 ,21.90,0.32,3.47,1.99,0.73,10.47,3.08,37.84,12.48,63.31,16.34,175.4,42.15,390 ,743.7,0.46 ,,4.64 ,0.49 ,6.31 ,8.4 ,-4.44 ,
A,10489.8,258.3,447.7,,1.79,,,0.05 ,26.28,0.06,1.28,2.17,0.85,11.12,3.90,43.64,16.51,76.78,17.87,201.4,47.37,449 ,643.5,0.58 ,,4.62 ,0.53 ,20.53 ,81.1 ,1.09 ,
A,10299.9,242.2,468.2,,2.97,,,0.05 ,31.45,0.04,0.96,2.53,0.94,15.11,4.92,56.78,20.47,95.39,21.84,234.4,53.81,539 ,683.7,0.52 ,,4.13 ,0.46 ,32.76 ,201.1 ,5.77 ,
A,10478.3,144.0,323.4,,2.47,,,0.39,17.63,0.16,1.64,1.77,0.64,7.21,2.29,25.66,10.00,47.55,11.51,130.3,32.87,290 ,668.7,0.45 ,,5.08 ,0.55 ,10.75 ,27.0 ,-2.23 ,
A,10538.1,334.0,568.7,,2.14,,,1.12,39.55,0.35,2.24,3.94,1.33,13.35,4.38,48.54,19.05,90.48,20.09,217.4,51.98,514 ,657.3,0.59 ,,4.48 ,0.56 ,17.66 ,72.3 ,1.11 ,
A,10129.3,232.0,427.2,,1.97,,,0.08 ,26.94,0.08,0.98,1.79,0.97,11.70,3.45,39.44,14.45,69.49,15.64,180.7,43.04,409 ,650.9,0.54 ,,4.58 ,0.65 ,27.49 ,116.9 ,2.71 ,
A,10008.6,208.1,420.4,,3.30,,,1.18,34.93,0.31,1.88,2.76,1.36,16.09,4.83,54.77,20.29,92.88,21.91,234.7,52.51,540 ,692.5,0.50 ,,4.29 ,0.62 ,18.58 ,63.5 ,1.71 ,
A,10606.7,168.2,379.1,,1.66,,,0.06 ,23.72,0.06 ,0.69,2.42,0.98,14.66,3.94,43.42,14.49,67.73,17.02,187.8,46.07,423 ,637.8,0.44 ,,4.33 ,0.50 ,34.38 ,280.8 ,5.57 ,
A,10570.4,270.8,462.2,,2.53,,,2.13,25.80,0.23,1.21,1.36,0.56,6.23,2.14,26.81,10.46,51.42,12.99,147.2,35.09,324 ,670.6,0.59 ,,5.49 ,0.59 ,21.32 ,55.8 ,0.56 ,
B,10082.7,294.8,536.3,,13.79,,,0.18,20.95,0.25,4.78,6.71,1.90,33.09,9.75,104.3,34.82,143.6,29.98,285.2,44.33,720 ,830.4,0.55 ,,2.73 ,0.39 ,4.38 ,14.3 ,-0.31 ,
B,8157.9,70.11,69.47,,4.26,,,0.06,25.64,0.14,2.76,4.95,1.47,21.14,6.35,66.22,22.35,93.21,19.95,199.2,34.01,497 ,714.6,1.01 ,,3.01 ,0.44 ,9.29 ,38.8 ,0.49 ,
B,8804.8,155.6,357.1,,7.21,,,2.64,29.01,0.88,5.26,5.37,1.72,27.71,9.93,115.0,41.43,173.6,35.99,338.7,55.66,843 ,763.3,0.44 ,,2.95 ,0.43 ,5.52 ,13.1 ,-2.27 ,
B,9043.7,332.2,678.3,,1.44,,,0.87,25.44,0.30,1.79,1.78,0.85,10.25,3.48,42.62,17.62,86.38,21.62,255.5,53.66,522 ,627.3,0.49 ,,5.99 ,0.61 ,14.21 ,32.9 ,-2.84 ,
B,9021.9,182.4,483.0,,3.41,,,3.72,25.80,0.89,4.18,2.78,0.85,13.04,4.38,48.64,19.27,89.53,21.22,234.8,47.20,516 ,695.3,0.38 ,,4.83 ,0.43 ,6.17 ,9.6 ,-5.33 ,
B,9907.3,313.1,317.1,,3.58,,,0.14,52.44,0.13,2.04,3.77,1.45,16.68,5.35,56.16,18.27,71.70,14.44,142.2,25.07,410 ,699.4,0.99 ,,2.53 ,0.56 ,25.71 ,110.6 ,3.99 ,
B,6872.1,169.4,328.4,,7.49,,,1.31,27.16,0.49,3.48,4.31,1.58,23.15,8.46,105.4,40.66,188.6,41.01,420.4,75.93,942 ,767.0,0.52 ,,3.99 ,0.48 ,7.80 ,22.5 ,-0.14 ,
B,8091.0,103.7,198.4,,8.08,,,2.94,20.13,0.70,3.90,3.57,1.10,15.13,4.74,54.98,19.51,88.85,20.07,212.6,39.69,488 ,774.5,0.52 ,,3.87 ,0.46 ,5.16 ,11.0 ,-2.64 ,
B,9026.5,422.5,779.7,,2.87,,,1.90,38.90,0.49,3.48,3.88,1.13,24.17,8.68,105.6,39.55,176.6,39.26,399.6,71.84,915 ,680.9,0.54 ,,3.78 ,0.36 ,11.18 ,29.0 ,-1.58 ,
B,8810.0,110.5,227.8,,7.86,,,10.55,51.01,2.35,12.89,9.41,2.84,31.61,10.93,127.9,43.60,192.1,42.57,448.7,71.61,1058 ,771.8,0.49 ,,3.51 ,0.50 ,3.96 ,6.7 ,-4.56 ,
B,7773.9,154.0,325.7,,30.44,,,0.03,11.07,0.21,3.33,6.91,1.05,31.51,11.12,132.6,48.26,211.4,47.48,471.4,77.35,1054 ,925.1,0.47 ,,3.56 ,0.22 ,3.32 ,16.1 ,2.10 ,
B,8688.6,206.2,346.2,,6.05,,,5.79,36.59,1.35,6.99,5.64,1.47,27.79,9.55,106.6,37.68,158.1,32.47,316.0,53.91,800 ,746.5,0.60 ,,2.96 ,0.36 ,5.23 ,9.8 ,-3.79 ,
B,9225.5,253.1,524.6,,2.06,,,0.18,21.77,0.11,1.19,2.06,0.89,10.68,3.77,43.79,16.66,79.66,19.29,222.7,45.39,468 ,654.3,0.48 ,,5.09 ,0.58 ,18.29 ,73.8 ,1.09 ,
B,8559.9,126.5,255.1,,6.42,,,0.04,21.60,0.07,1.85,3.51,1.85,18.36,6.07,65.61,23.38,101.7,23.11,243.3,42.75,553 ,752.1,0.50 ,,3.71 ,0.70 ,11.68 ,51.6 ,2.59 ,
B,9947 ,194 ,466 ,,4.4 ,,,0.92,30.15,0.39,2.50,2.11,1.06,11.57,4.15,52.77,19.39,91.3,19.93,208.3,46 ,490 ,716 ,0.42 ,,3.95 ,0.66 ,12.06 ,23.7 ,-1.31 ,
B,8779 ,79 ,128 ,,4.6 ,,,0.16,15.30,0.19,4.15,6.01,2.67,28.17,8.15,89.45,30.93,134.8,28.12,264.4,51 ,663 ,721 ,0.61 ,,2.96 ,0.63 ,3.69 ,12.4 ,-3.60 ,
B,7894 ,45 ,275 ,,16.9 ,,,0.21,13.22,0.20,1.07,2.97,1.47,16.08,5.74,76.41,32.27,153.5,36.00,402.6,87 ,829 ,853 ,0.16 ,,5.27 ,0.65 ,12.36 ,79.9 ,6.65 ,
B,9390 ,121 ,281 ,,5.1 ,,,0.48,28.55,0.35,3.67,6.15,1.61,25.37,9.05,111.4,43.38,197.3,43.96,435.1,88 ,994 ,731 ,0.43 ,,3.91 ,0.39 ,7.78 ,30.4 ,0.03 ,
B,9741 ,112 ,310 ,,7.4 ,,,0.17,26.56,0.09,1.51,2.14,1.14,18.23,8.04,94.84,38.38,187.7,39.99,406.0,85 ,910 ,766 ,0.36 ,,4.28 ,0.56 ,17.59 ,58.1 ,3.40 ,
B,8673 ,35 ,484 ,,15.6 ,,,0.19,15.04,0.14,1.59,3.28,1.21,15.31,6.01,80.02,34.52,171.6,40.32,429.0,91 ,889 ,844 ,0.07 ,,5.36 ,0.52 ,9.46 ,45.4 ,4.34 ,
B,10098 ,239 ,444 ,,3.8 ,,,1.97,49.98,0.62,3.72,3.87,1.05,17.50,7.26,91.37,39.74,191.0,43.43,469.6,99 ,1020 ,704 ,0.54 ,,5.14 ,0.39 ,13.44 ,32.6 ,-0.48 ,
B,12095 ,179 ,662 ,,3.1 ,,,0.32,38.11,0.24,1.45,8.27,1.22,21.06,11.23,140.5,54.11,266.0,64.58,641.8,130 ,1379 ,688 ,0.27 ,,4.57 ,0.28 ,26.28 ,349.1 ,7.98 ,
B,9167 ,247 ,436 ,,5.0 ,,,2.79,48.92,0.74,4.56,4.74,1.72,29.81,10.92,138.6,54.96,246.9,53.41,525.4,105 ,1229 ,728 ,0.57 ,,3.79 ,0.44 ,10.73 ,26.0 ,-0.64 ,
B,9960 ,234 ,371 ,,3.1 ,,,0.47,32.64,0.24,1.47,2.84,1.28,15.98,5.35,67.03,27.13,130.7,29.76,325.4,72 ,712 ,686 ,0.63 ,,4.85 ,0.58 ,22.20 ,99.9 ,3.21 ,
B,11323 ,169 ,497 ,,4.3 ,,,1.20,24.06,0.65,3.97,3.67,1.10,22.64,9.65,118.3,44.92,198.8,40.51,398.9,71 ,940 ,716 ,0.34 ,,3.37 ,0.37 ,6.06 ,13.0 ,-3.57 ,
B,7301 ,89 ,115 ,,10.9 ,,,0.19,10.28,0.22,2.78,4.73,2.66,22.07,8.01,89.88,33.96,145.9,30.38,297.7,62 ,711 ,805 ,0.77 ,,3.31 ,0.80 ,3.70 ,14.7 ,-0.82 ,
B,19023 ,537 ,1643.8,,4.4 ,,,8.31 ,50.2 ,3.71 ,20.06,11.23,0.1 ,45.58,17.21,204.3,76.46,341 ,73.96,687 ,128.5,1667 ,717 ,0.33 ,,3.36 ,0.02 ,2.50 ,3.3 ,-8.73 ,
B,17017 ,421 ,1125.1,,2.8 ,,,31.05 ,113.0 ,12.11 ,54.10,18.83,0.3 ,52.21,16.94,196.7,72.39,307 ,63.29,582 ,107.7,1628 ,680 ,0.37 ,,2.96 ,0.03 ,2.09 ,1.7 ,-12.30 ,
B,14760 ,399 ,746.4,,6.4 ,,,0.01 ,35.9 ,0.17 ,3.30,9.36,0.6 ,45.53,15.30,184.9,67.90,291 ,59.20,537 ,101.1,1351 ,751 ,0.53 ,,2.91 ,0.08 ,10.86 ,71.8 ,3.80 ,
B,19878 ,825 ,2283.2,,5.5 ,,,0.09 ,30.6 ,0.57 ,8.39,20.29,0.1 ,85.75,28.87,311.2,108.1,455 ,93.89,848 ,153.4,2144 ,738 ,0.36 ,,2.73 ,0.01 ,3.65 ,20.6 ,-1.25 ,
B,16258 ,692 ,1303.7,,3.4 ,,,16.55 ,94.4 ,5.95 ,33.26,14.23,0.5 ,61.43,20.26,231.7,81.91,347 ,73.32,642 ,115.7,1739 ,694 ,0.53 ,,2.77 ,0.05 ,2.84 ,2.8 ,-9.95 ,
B,16790 ,673 ,1492.7,,4.4 ,,,16.96 ,82.1 ,6.03 ,31.37,14.73,0.3 ,60.28,20.76,235.1,84.79,361 ,72.69,654 ,119.1,1760 ,717 ,0.45 ,,2.78 ,0.03 ,2.62 ,2.9 ,-9.23 ,
B,20125 ,1183 ,3210.6,,1.9 ,,,4.89 ,46.2 ,2.54 ,15.76,13.93,0.1 ,75.97,28.33,353.1,132.1,578 ,123.3,1105 ,200.0,2679 ,650 ,0.37 ,,3.13 ,0.01 ,2.93 ,6.0 ,-8.46 ,
B,18743 ,690 ,1991 ,,3.0 ,,,0.01,20.78,0.16 ,3.86,11.2 ,0.2 ,70 ,26 ,300 ,112 ,488 ,103 ,929 ,167 ,2231 ,686 ,0.35 ,,3.09 ,0.02 ,5.38 ,36.3 ,-0.60 ,
B,16023 ,408 ,981 ,,7.1 ,,,0.04,25.17,0.20 ,2.69,8.1 ,0.4 ,42 ,15 ,178 ,66 ,278 ,58 ,531 ,95 ,1300 ,762 ,0.42 ,,2.98 ,0.06 ,9.36 ,65.4 ,3.74 ,
B,16428 ,201 ,571 ,,7.2 ,,,2.26,29.75,0.80 ,5.24,4.7 ,0.2 ,27 ,10 ,115 ,42 ,190 ,42 ,395 ,73 ,937 ,763 ,0.35 ,,3.43 ,0.07 ,5.68 ,11.8 ,-2.69 ,
B,18649 ,814 ,2209 ,,1.2 ,,,0.80,34.73,0.32 ,4.72,7.7 ,0.1 ,51 ,19 ,239 ,91 ,404 ,86 ,782 ,136 ,1857 ,616 ,0.37 ,,3.27 ,0.02 ,7.36 ,27.9 ,-3.83 ,
B,15747 ,775 ,1449 ,,4.3 ,,,1.81,44.67,0.85 ,7.10,10.3 ,0.3 ,56 ,20 ,228 ,82 ,346 ,72 ,631 ,111 ,1611 ,716 ,0.53 ,,2.76 ,0.04 ,6.29 ,21.2 ,-1.72 ,
B,19963 ,808 ,2463 ,,3.7 ,,,2.85,35.92,1.40 ,10.54,9.1 ,0.1 ,49 ,19 ,235 ,90 ,407 ,92 ,846 ,152 ,1949 ,702 ,0.33 ,,3.60 ,0.01 ,3.41 ,6.8 ,-6.38 ,
B,13119 ,405 ,750 ,,7.2 ,,,24.60,107.2 ,8.57 ,41.32,17.2 ,1.3 ,62 ,20 ,237 ,88 ,366 ,77 ,711 ,127 ,1888 ,763 ,0.54 ,,3.00 ,0.12 ,2.59 ,2.5 ,-8.47 ,
B,17431 ,342 ,83 ,,3.4 ,,,0.02 ,26.0 ,0.05 ,0.8 ,2.6 ,1.1 ,11 ,3 ,52 ,21 ,106 ,20 ,286 ,59 ,588 ,682 ,4.10 ,,5.52 ,0.63 ,34.67 ,275.6 ,,
B,21684 ,1888 ,961 ,,6.0 ,,,0.41 ,122.4 ,0.89 ,8.5 ,12.8 ,4.4 ,58 ,16 ,194 ,96 ,442 ,71 ,760 ,169 ,1954 ,731 ,1.97 ,,3.92 ,0.50 ,14.38 ,50.4 ,,
B,19244 ,1623 ,1066 ,,8.7 ,,,0.20 ,94.4 ,0.36 ,3.3 ,6.5 ,1.9 ,35 ,10 ,147 ,68 ,363 ,68 ,738 ,168 ,1704 ,766 ,1.52 ,,5.01 ,0.39 ,28.69 ,131.6 ,,
B,18515 ,2086 ,1269 ,,22.8 ,,,2.73 ,133.0 ,3.65 ,24.1 ,23.4 ,6.7 ,75 ,22 ,241 ,91 ,422 ,86 ,853 ,190 ,2172 ,870 ,1.64 ,,3.54 ,0.49 ,5.52 ,12.5 ,,
B,16822 ,858 ,778 ,,5.9 ,,,0.09 ,93.8 ,0.29 ,2.4 ,3.4 ,1.5 ,23 ,8 ,101 ,48 ,287 ,50 ,519 ,118 ,1256 ,729 ,1.10 ,,5.14 ,0.51 ,39.58 ,131.5 ,,
B,19377 ,194 ,117 ,,27.7 ,,,0.05 ,32.3 ,0.09 ,0.6 ,1.6 ,1.1 ,9 ,3 ,35 ,17 ,78 ,13 ,137 ,32 ,359 ,894 ,1.66 ,,3.89 ,0.87 ,54.75 ,352.3 ,,
B,14728 ,955 ,1143 ,,12.1 ,,,0.96 ,132.3 ,0.73 ,6.6 ,13.2 ,3.7 ,46 ,13 ,147 ,62 ,249 ,39 ,378 ,71 ,1160 ,800 ,0.84 ,,2.58 ,0.46 ,20.08 ,93.4 ,,
B,17589 ,2415 ,1657 ,,9.6 ,,,3.84 ,166.8 ,2.18 ,11.4 ,11.7 ,4.5 ,52 ,17 ,215 ,88 ,437 ,83 ,864 ,187 ,2143 ,777 ,1.46 ,,4.03 ,0.56 ,14.62 ,35.0 ,,
B,11072 ,741 ,727 ,,9.8 ,,,1.00 ,117.9 ,0.83 ,9.2 ,14.0 ,5.7 ,58 ,18 ,196 ,73 ,308 ,56 ,580 ,103 ,1540 ,778 ,1.02 ,,2.96 ,0.61 ,12.87 ,45.8 ,,
B,12897 ,891 ,998 ,,19.3 ,,,2.64 ,156.3 ,2.08 ,19.2 ,27.2 ,10.6 ,122 ,32 ,344 ,127 ,556 ,91 ,796 ,143 ,2428 ,851 ,0.89 ,,2.31 ,0.57 ,8.16 ,27.0 ,,
B,14638 ,1295 ,1350 ,,8.8 ,,,0.29 ,151.2 ,1.14 ,13.3 ,25.3 ,5.4 ,95 ,26 ,293 ,114 ,495 ,79 ,752 ,152 ,2202 ,767 ,0.96 ,,2.56 ,0.34 ,11.33 ,50.1 ,,
B,14226 ,957 ,2332 ,,31.9 ,,,2.03 ,461.3 ,2.23 ,18.2 ,29.2 ,10.4 ,123 ,30 ,313 ,133 ,575 ,82 ,640 ,117 ,2536 ,911 ,0.41 ,,2.05 ,0.53 ,25.40 ,95.2 ,,
B,19386 ,1321 ,953 ,,6.3 ,,,4.47 ,126.3 ,1.55 ,10.3 ,17.6 ,6.8 ,51 ,14 ,183 ,78 ,287 ,46 ,534 ,121 ,1481 ,736 ,1.39 ,,2.91 ,0.69 ,12.23 ,48.5 ,,
B,16506 ,396 ,344 ,,12.7 ,,,0.23 ,81.0 ,1.07 ,12.4 ,25.5 ,10.0 ,87 ,21 ,247 ,95 ,382 ,57 ,586 ,120 ,1726 ,805 ,1.15 ,,2.37 ,0.65 ,6.55 ,31.5 ,,
B,16054 ,379 ,691 ,,11.5 ,,,6.03 ,195.1 ,2.31 ,9.0 ,11.4 ,5.2 ,55 ,14 ,153 ,68 ,285 ,38 ,337 ,59 ,1239 ,795 ,0.55 ,,2.20 ,0.64 ,21.58 ,63.4 ,,
B,12223 ,246 ,387 ,,25.5 ,,,0.18 ,74.2 ,0.95 ,14.1 ,27.4 ,7.6 ,72 ,22 ,257 ,91 ,319 ,52 ,533 ,99 ,1569 ,883 ,0.64 ,,2.08 ,0.53 ,5.26 ,23.7 ,,
B,17923 ,380 ,321 ,,5.2 ,,,0.14 ,69.8 ,0.22 ,2.1 ,5.0 ,1.9 ,21 ,6 ,79 ,37 ,188 ,30 ,340 ,78 ,858 ,718 ,1.18 ,,4.34 ,0.56 ,33.72 ,187.8 ,,
B,18603 ,81 ,36 ,,12.8 ,,,0.04 ,21.0 ,0.13 ,1.3 ,2.9 ,0.6 ,12 ,3 ,34 ,15 ,66 ,10 ,87 ,17 ,269 ,806 ,2.27 ,,2.53 ,0.33 ,15.67 ,79.0 ,,
B,13114 ,932 ,780 ,,7.8 ,,,102.30 ,365.4 ,31.26 ,107.2 ,29.8 ,7.3 ,52 ,14 ,146 ,52 ,256 ,47 ,498 ,81 ,1789 ,756 ,1.19 ,,3.41 ,0.57 ,3.41 ,2.2 ,,
B,12688 ,110 ,114 ,,13.6 ,,,0.11 ,20.7 ,0.63 ,8.1 ,11.3 ,3.7 ,42 ,10 ,107 ,45 ,177 ,30 ,255 ,46 ,756 ,812 ,0.97 ,,2.38 ,0.51 ,2.56 ,8.3 ,,
B,15314 ,627 ,595 ,,14.5 ,,,6.56 ,133.0 ,1.47 ,8.9 ,12.5 ,3.7 ,53 ,16 ,205 ,90 ,396 ,61 ,576 ,125 ,1687 ,819 ,1.05 ,,2.81 ,0.44 ,14.98 ,48.9 ,,
B,15181 ,652 ,451 ,,6.0 ,,,3.77 ,91.2 ,4.28 ,17.7 ,9.5 ,2.7 ,30 ,8 ,98 ,42 ,225 ,36 ,359 ,78 ,1006 ,731 ,1.45 ,,3.65 ,0.48 ,5.14 ,6.4 ,,
B,17922 ,826 ,397 ,,6.1 ,,,45.33 ,192.9 ,23.92 ,76.7 ,24.8 ,3.1 ,54 ,13 ,146 ,61 ,272 ,42 ,393 ,79 ,1426 ,733 ,2.08 ,,2.69 ,0.26 ,2.51 ,1.9 ,,
B,15005 ,446 ,411 ,,21.9 ,,,125.50 ,373.3 ,35.67 ,126.0 ,32.4 ,6.1 ,60 ,14 ,163 ,72 ,319 ,49 ,426 ,91 ,1893 ,865 ,1.08 ,,2.62 ,0.43 ,2.96 ,1.8 ,,
B,12926 ,452 ,427 ,,23.6 ,,,4.51 ,84.2 ,1.68 ,10.6 ,11.3 ,3.1 ,46 ,13 ,163 ,67 ,309 ,56 ,519 ,92 ,1381 ,874 ,1.06 ,,3.19 ,0.41 ,7.97 ,19.7 ,,
B,11256 ,1260 ,962 ,,9.8 ,,,29.54 ,123.2 ,7.21 ,29.6 ,15.0 ,2.1 ,47 ,15 ,186 ,66 ,284 ,53 ,565 ,92 ,1516 ,778 ,1.31 ,,3.03 ,0.24 ,4.17 ,4.9 ,,
